rmse,std,rmse/std,r2,mase,da,target,model,country
0.7089984206311482,3.566493477979678,0.19879425688247063,0.9604808434305463,2.1255184765695847,0.7884615384615384,SP.DYN.LE00.IN,XGB,DEU
0.76978199349527,3.566493477979678,0.21583720767977702,0.9534142997809968,2.7914772466292774,0.8653846153846154,SP.DYN.LE00.IN,RF,DEU
0.23460892607426903,3.566493477979678,0.06578139775743222,0.9956728077090785,0.5945119803416317,0.8269230769230769,SP.DYN.LE00.IN,ARIMA,DEU
0.17226384473294667,1.8539968136755955,0.09291485479493854,0.9913668297584355,1.167944783312748,0.9230769230769231,SP.URB.TOTL.IN.ZS,XGB,DEU
0.3476952263334875,1.8539968136755955,0.18753820058847506,0.9648294233200368,2.2955819973902845,0.8846153846153846,SP.URB.TOTL.IN.ZS,RF,DEU
0.07693585372689793,1.8539968136755955,0.041497295550562814,0.9982779744619893,0.4141298220971146,0.9230769230769231,SP.URB.TOTL.IN.ZS,ARIMA,DEU
0.07680410384167978,0.14395531256534477,0.5335274014761807,0.7153485118740743,1.0235443190418303,0.6730769230769231,NV.AGR.TOTL.ZS,XGB,DEU
0.06937058837946093,0.14395531256534477,0.4818897416375096,0.7677822769045344,0.9525630950558804,0.6538461538461539,NV.AGR.TOTL.ZS,RF,DEU
0.0821244671000796,0.14395531256534477,0.5704858378380536,0.674545908826214,1.0620042009262234,0.5576923076923077,NV.AGR.TOTL.ZS,ARIMA,DEU
198.58257637360202,443.0670803400797,0.4481997990488898,0.7991169401325349,1.0533560949413414,0.46153846153846156,EG.USE.PCAP.KG.OE,XGB,DEU
221.34224211531964,443.0670803400797,0.49956824132685873,0.7504315722575894,1.1857008227814871,0.46153846153846156,EG.USE.PCAP.KG.OE,RF,DEU
210.68927121203026,443.0670803400797,0.4755245437108846,0.773876408328555,1.1391708416925415,0.46153846153846156,EG.USE.PCAP.KG.OE,ARIMA,DEU
2.180595122806123,12.303517891680956,0.1772334662333068,0.9685882984469273,1.2663767304525748,0.9230769230769231,FS.AST.PRVT.GD.ZS,XGB,DEU
3.052538104063575,12.303517891680956,0.24810287032845732,0.9384449657347806,1.8485160936157914,0.6923076923076923,FS.AST.PRVT.GD.ZS,RF,DEU
2.0666674903552216,12.303517891680956,0.1679737054515605,0.9717848342768725,0.9811120061297258,0.6346153846153846,FS.AST.PRVT.GD.ZS,ARIMA,DEU
1.9158760773813703,8.096005617275909,0.23664460821187175,0.9439993294042497,1.1430652825258658,0.6730769230769231,NE.IMP.GNFS.ZS,XGB,DEU
2.10623823978237,8.096005617275909,0.2601577048424854,0.9323179686110903,1.342271165299743,0.5384615384615384,NE.IMP.GNFS.ZS,RF,DEU
1.8553198801038973,8.096005617275909,0.22916484595130052,0.9474834733801167,1.1111163465095457,0.5769230769230769,NE.IMP.GNFS.ZS,ARIMA,DEU
271473462129.1752,1242840136491.2,0.2184299123905043,0.9522883733730766,1.2844093693188858,0.6923076923076923,NY.GDP.MKTP.CD,XGB,DEU
320416878148.1802,1242840136491.2,0.2578102112575674,0.9335338949713284,1.532291511194757,0.6538461538461539,NY.GDP.MKTP.CD,RF,DEU
209940548513.86093,1242840136491.2,0.1689199940923757,0.9714660355958318,1.057411432191522,0.5769230769230769,NY.GDP.MKTP.CD,ARIMA,DEU
1.8675838324327305,11.329860728755763,0.16483731593387618,0.9728286592757155,1.1109443699915724,0.6538461538461539,NE.EXP.GNFS.ZS,XGB,DEU
2.4104261470057007,11.329860728755763,0.21274984792071772,0.9547375022097115,1.4869403156254557,0.6153846153846154,NE.EXP.GNFS.ZS,RF,DEU
1.9260117636313983,11.329860728755763,0.16999430176075178,0.9711019373688745,1.0673177399588096,0.5961538461538461,NE.EXP.GNFS.ZS,ARIMA,DEU
2.69930782101154,1.8866801390191181,1.4307183105319092,-1.0469548840912806,1.1384145203064875,0.5192307692307693,NY.GDP.MKTP.KD.ZG,XGB,DEU
2.20415657828309,1.8866801390191181,1.1682725294543184,-0.3648607030775912,0.9932779835329124,0.5384615384615384,NY.GDP.MKTP.KD.ZG,RF,DEU
2.09810037766425,1.8866801390191181,1.112059396965428,-0.2366761023791113,0.9777566627225125,0.5384615384615384,NY.GDP.MKTP.KD.ZG,ARIMA,DEU
40621.795389998595,193566.71604073484,0.2098594025919725,0.9559590311437404,1.167106105378366,0.4807692307692308,EN.ATM.GHGT.KT.CE,XGB,DEU
44922.1709175073,193566.71604073484,0.23207590559140198,0.9461407740439307,1.3741576321720845,0.5769230769230769,EN.ATM.GHGT.KT.CE,RF,DEU
40979.499517479686,193566.71604073484,0.21170736558270598,0.9551799913580304,1.153707870947787,0.4423076923076923,EN.ATM.GHGT.KT.CE,ARIMA,DEU
0.29559192359127834,3.3479092789623484,0.08829149745745027,0.992204611476721,1.2171681389909956,0.8846153846153846,SP.DYN.LE00.IN,XGB,EUU
0.6012706256343965,3.3479092789623484,0.17959585386995744,0.9677453292727209,2.5514590192711086,0.8653846153846154,SP.DYN.LE00.IN,RF,EUU
0.22559407961173378,3.3479092789623484,0.06738357010726839,0.9954594544795988,0.7876887674527684,0.7115384615384616,SP.DYN.LE00.IN,ARIMA,EUU
0.3598932446219723,3.191780353451983,0.11275626915640971,0.9872860237659273,1.397459707280294,0.9807692307692307,SP.URB.TOTL.IN.ZS,XGB,EUU
0.6444246545918252,3.191780353451983,0.20190131626534555,0.9592358584903209,2.6594637792526186,0.9038461538461539,SP.URB.TOTL.IN.ZS,RF,EUU
0.026602721757325677,3.191780353451983,0.008334759542132725,0.9999305317833749,0.08481080073019025,1.0,SP.URB.TOTL.IN.ZS,ARIMA,EUU
0.11762648636115311,0.4821576989283753,0.24395853601961578,0.9404842327031658,1.1918409473740146,0.7884615384615384,NV.AGR.TOTL.ZS,XGB,EUU
0.1314248447248051,0.4821576989283753,0.27257647242158484,0.925702066682205,1.507477929888456,0.7115384615384616,NV.AGR.TOTL.ZS,RF,EUU
0.11735194750426448,0.4821576989283753,0.24338913962192513,0.9407617267140991,1.2867345786378397,0.6538461538461539,NV.AGR.TOTL.ZS,ARIMA,EUU
133.06845309936236,327.9621868140632,0.40574327910188307,0.8353723914636515,1.2208113959706404,0.6730769230769231,EG.USE.PCAP.KG.OE,XGB,EUU
129.88934652837855,327.9621868140632,0.39604976351136106,0.8431445848225949,1.3232659009002672,0.5961538461538461,EG.USE.PCAP.KG.OE,RF,EUU
110.32918564572992,327.9621868140632,0.33640825095571336,0.8868294886889178,1.0681727474147535,0.4807692307692308,EG.USE.PCAP.KG.OE,ARIMA,EUU
2.0268023158902935,5.100262694253791,0.39739174967865665,0.842079797287336,1.4558761971486036,0.9230769230769231,FS.AST.PRVT.GD.ZS,XGB,EUU
2.622459555698729,5.100262694253791,0.5141812712222298,0.7356176203242919,1.876649786188813,0.7884615384615384,FS.AST.PRVT.GD.ZS,RF,EUU
1.1300008681050606,5.100262694253791,0.2215573855398028,0.9509123249127672,0.6224842504797979,0.5961538461538461,FS.AST.PRVT.GD.ZS,ARIMA,EUU
1.9344652093584496,7.357924614072286,0.2629090824957241,0.9308788143412565,1.1820474639742162,0.5384615384615384,NE.IMP.GNFS.ZS,XGB,EUU
2.0713510051498125,7.357924614072286,0.2815129420038202,0.9207504634843537,1.3098643173070192,0.5576923076923077,NE.IMP.GNFS.ZS,RF,EUU
2.1524972508401397,7.357924614072286,0.2925413569369023,0.9144195544815159,1.2009529628115805,0.5192307692307693,NE.IMP.GNFS.ZS,ARIMA,EUU
881553513333.0184,5272610642854.564,0.16719488182342815,0.9720458714920499,1.119164645243946,0.7115384615384616,NY.GDP.MKTP.CD,XGB,EUU
1179135020270.354,5272610642854.564,0.22363400223157315,0.9499878330458887,1.4735016753002828,0.7115384615384616,NY.GDP.MKTP.CD,RF,EUU
820237629224.1292,5272610642854.564,0.15556575002095294,0.9757992974204184,0.9945169259754519,0.6346153846153846,NY.GDP.MKTP.CD,ARIMA,EUU
1.709251346921779,8.796101847372254,0.19431918554153627,0.962240054130474,1.2434574709782074,0.6346153846153846,NE.EXP.GNFS.ZS,XGB,EUU
2.0268217729537503,8.796101847372254,0.2304227268081534,0.9469053669702951,1.571088598135501,0.6346153846153846,NE.EXP.GNFS.ZS,RF,EUU
1.6675839637004222,8.796101847372254,0.18958215725964972,0.9640586056487774,1.1244158225151752,0.5769230769230769,NE.EXP.GNFS.ZS,ARIMA,EUU
1.830100326455509,1.654182197344229,1.1063474926726418,-0.22400477454304113,0.9844638151565444,0.4423076923076923,NY.GDP.MKTP.KD.ZG,XGB,EUU
1.6981966216810267,1.654182197344229,1.0266079664062775,-0.05392391668883256,0.9863433864909033,0.5384615384615384,NY.GDP.MKTP.KD.ZG,RF,EUU
1.8683560629082838,1.654182197344229,1.1294741691138428,-0.27571189869540524,1.0169201358298412,0.4807692307692308,NY.GDP.MKTP.KD.ZG,ARIMA,EUU
167652.04254817017,559500.5209923969,0.29964590962453885,0.9102123288452827,1.2692145676831446,0.5576923076923077,EN.ATM.GHGT.KT.CE,XGB,EUU
186341.23097494297,559500.5209923969,0.3330492537244218,0.8890781945936057,1.5997945995891807,0.6730769230769231,EN.ATM.GHGT.KT.CE,RF,EUU
143834.73071856916,559500.5209923969,0.2570770273161618,0.9339114020262854,1.1674268321203694,0.6346153846153846,EN.ATM.GHGT.KT.CE,ARIMA,EUU
0.3187067476760119,3.691364380073588,0.08633846861513532,0.9925456688371933,1.093255268722423,0.8269230769230769,SP.DYN.LE00.IN,XGB,FRA
0.6416762247365231,3.691364380073588,0.17383172146330653,0.9697825326131034,2.3069839093550653,0.8461538461538461,SP.DYN.LE00.IN,RF,FRA
0.2812829763678338,3.691364380073588,0.07620027377579733,0.9941935182764935,0.6570841126534317,0.75,SP.DYN.LE00.IN,ARIMA,FRA
0.375679933884555,2.8144320499200095,0.1334833910434016,0.9821821843155544,1.4169446721579688,0.9807692307692307,SP.URB.TOTL.IN.ZS,XGB,FRA
0.7201065481998703,2.8144320499200095,0.2558621190447063,0.9345345760379525,2.8175750262606947,0.9038461538461539,SP.URB.TOTL.IN.ZS,RF,FRA
0.10105498710873317,2.8144320499200095,0.03590599641999007,0.9987107594210877,0.32627732444993823,0.9615384615384616,SP.URB.TOTL.IN.ZS,ARIMA,FRA
0.36163710826127504,1.7436739726552435,0.20739949895024176,0.9569854478351887,1.187671738541314,0.6346153846153846,NV.AGR.TOTL.ZS,XGB,FRA
0.44682353276789744,1.7436739726552435,0.25625405882928937,0.9343338573335151,1.5703378143523576,0.6153846153846154,NV.AGR.TOTL.ZS,RF,FRA
0.38054094494784285,1.7436739726552435,0.21824088156133922,0.9523709176153294,1.2431130739771181,0.5769230769230769,NV.AGR.TOTL.ZS,ARIMA,FRA
138.46977378963197,477.6433640281194,0.28990201522297315,0.9159568215696591,1.1087900226681007,0.46153846153846156,EG.USE.PCAP.KG.OE,XGB,FRA
157.89856459600375,477.6433640281194,0.33057836973677307,0.8907179414621773,1.2644886376810327,0.4807692307692308,EG.USE.PCAP.KG.OE,RF,FRA
138.29307332290762,477.6433640281194,0.28953207296054084,0.916171178727172,1.103000363871176,0.4230769230769231,EG.USE.PCAP.KG.OE,ARIMA,FRA
1.7760657841632357,8.93663348289105,0.19873991560283488,0.9605024459461781,1.0960794292503053,0.8846153846153846,FS.AST.PRVT.GD.ZS,XGB,FRA
2.5970143112375284,8.93663348289105,0.29060320267239825,0.915549778596545,1.6839356388958933,0.75,FS.AST.PRVT.GD.ZS,RF,FRA
1.0410590524676127,8.93663348289105,0.11649342612748893,0.9864292816690793,0.6347086682098457,0.6538461538461539,FS.AST.PRVT.GD.ZS,ARIMA,FRA
1.763144984759608,5.122754031938104,0.344179121965876,0.8815407320027986,1.2248463842537565,0.5961538461538461,NE.IMP.GNFS.ZS,XGB,FRA
1.7683444006359381,5.122754031938104,0.3451940869327501,0.8808410423466649,1.283345196042399,0.5961538461538461,NE.IMP.GNFS.ZS,RF,FRA
1.8000347646709551,5.122754031938104,0.3513802836225466,0.8765318962813387,1.1815219021879724,0.5576923076923077,NE.IMP.GNFS.ZS,ARIMA,FRA
188595550557.81445,930152776020.5856,0.20275760651349234,0.9588893530009198,1.2472185396928415,0.7115384615384616,NY.GDP.MKTP.CD,XGB,FRA
208407613476.43518,930152776020.5856,0.22405740094444745,0.9497982810820191,1.3465199509013037,0.75,NY.GDP.MKTP.CD,RF,FRA
147279888347.2387,930152776020.5856,0.158339460080243,0.9749286153814971,1.0137774330590406,0.6153846153846154,NY.GDP.MKTP.CD,ARIMA,FRA
1.3822918665116521,4.814707689121283,0.2870977753509123,0.9175748673885571,1.2072780193647392,0.5769230769230769,NE.EXP.GNFS.ZS,XGB,FRA
1.5111278453445147,4.814707689121283,0.31385661247075747,0.9014940268083808,1.3802836768265576,0.5961538461538461,NE.EXP.GNFS.ZS,RF,FRA
1.330548580932636,4.814707689121283,0.27635085385120656,0.9236302055757091,1.1335114985158918,0.5961538461538461,NE.EXP.GNFS.ZS,ARIMA,FRA
1.7728910618278955,1.8579312833590265,0.9542285431690544,0.08944788740146403,0.9822751967300449,0.5192307692307693,NY.GDP.MKTP.KD.ZG,XGB,FRA
1.5847576305091076,1.8579312833590265,0.8529689147835233,0.27244403041301846,0.9261389103993756,0.4230769230769231,NY.GDP.MKTP.KD.ZG,RF,FRA
1.8225362212667986,1.8579312833590265,0.9809492081815665,0.03773865096795792,1.0496581619416614,0.34615384615384615,NY.GDP.MKTP.KD.ZG,ARIMA,FRA
20457.883505934387,79964.13362525472,0.2558382437032153,0.9345467930588542,1.116074268114431,0.5384615384615384,EN.ATM.GHGT.KT.CE,XGB,FRA
23161.076342523585,79964.13362525472,0.28964330997527027,0.9161067529865695,1.2711139565191343,0.5576923076923077,EN.ATM.GHGT.KT.CE,RF,FRA
22523.071782264957,79964.13362525472,0.28166467591354727,0.9206650103425165,1.1848600167152055,0.4230769230769231,EN.ATM.GHGT.KT.CE,ARIMA,FRA
0.555210632532983,3.1392160192640537,0.1768628310781698,0.9687195389830148,2.0541874642042437,0.6346153846153846,SP.DYN.LE00.IN,XGB,GBR
0.6566779150059413,3.1392160192640537,0.20918532237863977,0.9562415009013445,2.662135298742182,0.7307692307692307,SP.DYN.LE00.IN,RF,GBR
0.3050738035973423,3.1392160192640537,0.09718152612793518,0.9905557509794455,1.1531997909485996,0.6730769230769231,SP.DYN.LE00.IN,ARIMA,GBR
0.2889653774345174,1.8130376297193103,0.1593818973736658,0.9745974107895703,1.5507185416311118,0.7884615384615384,SP.URB.TOTL.IN.ZS,XGB,GBR
0.4584550408606862,1.8130376297193103,0.2528657063403935,0.9360589345569739,2.314187792441198,0.8076923076923077,SP.URB.TOTL.IN.ZS,RF,GBR
0.0576317292222355,1.8130376297193103,0.03178738724311966,0.998989562012256,0.24764473008489818,0.9423076923076923,SP.URB.TOTL.IN.ZS,ARIMA,GBR
0.07054148987364299,0.3023886679671401,0.23328086448434165,0.9455800382654382,1.1027401881697678,0.6923076923076923,NV.AGR.TOTL.ZS,XGB,GBR
0.07496941137836147,0.3023886679671401,0.24792401078504778,0.9385336848762555,1.2085985130976524,0.7115384615384616,NV.AGR.TOTL.ZS,RF,GBR
0.07341332698203465,0.3023886679671401,0.24277803621269403,0.9410588251327079,1.2071305706184465,0.5576923076923077,NV.AGR.TOTL.ZS,ARIMA,GBR
142.84619295547753,332.12679285460183,0.43009536125564135,0.8150179802263794,1.4833396605738043,0.4807692307692308,EG.USE.PCAP.KG.OE,XGB,GBR
151.77274457618043,332.12679285460183,0.45697230046304443,0.791176316609513,1.7040945692949703,0.5384615384615384,EG.USE.PCAP.KG.OE,RF,GBR
116.49915314868666,332.12679285460183,0.3507671035732656,0.8769624390508219,1.1209911589960826,0.4423076923076923,EG.USE.PCAP.KG.OE,ARIMA,GBR
11.393898950955313,53.29709649264576,0.21378085675882005,0.9542977452834649,1.4862393759050032,0.7692307692307693,FS.AST.PRVT.GD.ZS,XGB,GBR
15.9065905128897,53.29709649264576,0.29845135213105994,0.910926790411142,2.2574227692763777,0.6730769230769231,FS.AST.PRVT.GD.ZS,RF,GBR
7.2527638217651615,53.29709649264576,0.13608178116730882,0.9814817488343327,0.8972664853813299,0.8269230769230769,FS.AST.PRVT.GD.ZS,ARIMA,GBR
2.2270774198212853,3.15763634352616,0.7052988937080349,0.5025534705342221,1.1843190425350412,0.4230769230769231,NE.IMP.GNFS.ZS,XGB,GBR
1.9091366795721474,3.15763634352616,0.6046094204249619,0.6344474487333918,1.0404913933801956,0.40384615384615385,NE.IMP.GNFS.ZS,RF,GBR
2.9342149643750233,3.15763634352616,0.9292441070330346,0.1365053895443782,1.2995049368499842,0.40384615384615385,NE.IMP.GNFS.ZS,ARIMA,GBR
171024099879.72086,1021208188845.3293,0.16747231538859497,0.971953023578383,1.1335451456417014,0.6346153846153846,NY.GDP.MKTP.CD,XGB,GBR
230702214009.98828,1021208188845.3293,0.22591104980350887,0.9489641975766765,1.5796523829404823,0.5961538461538461,NY.GDP.MKTP.CD,RF,GBR
153628166115.0522,1021208188845.3293,0.15043765589929134,0.9773685116875264,0.9999401496309598,0.6730769230769231,NY.GDP.MKTP.CD,ARIMA,GBR
1.6598393285420128,2.6992531165607097,0.6149254096840387,0.6218667405249171,1.1559150991653298,0.4807692307692308,NE.EXP.GNFS.ZS,XGB,GBR
1.6518965999321913,2.6992531165607097,0.6119828443643618,0.6254769982037054,1.1604098731633077,0.46153846153846156,NE.EXP.GNFS.ZS,RF,GBR
1.6965387628082689,2.6992531165607097,0.6285215537585216,0.6049606564609739,0.9961016667572228,0.5384615384615384,NE.EXP.GNFS.ZS,ARIMA,GBR
2.244276451917513,2.045781147733245,1.0970266562502071,-0.20346748452351004,0.9386587906329421,0.4423076923076923,NY.GDP.MKTP.KD.ZG,XGB,GBR
2.213516033644721,2.045781147733245,1.0819906303747733,-0.1707037242187992,0.9897333548798661,0.4423076923076923,NY.GDP.MKTP.KD.ZG,RF,GBR
2.235289618366856,2.045781147733245,1.0926337945989917,-0.1938486090997913,0.9795825343808988,0.5192307692307693,NY.GDP.MKTP.KD.ZG,ARIMA,GBR
25903.850185336065,116251.22847063093,0.22282646408231524,0.9503483669045727,1.1598842100706277,0.5384615384615384,EN.ATM.GHGT.KT.CE,XGB,GBR
31705.457801467473,116251.22847063093,0.2727322387778239,0.925617125931236,1.4122392075947219,0.6153846153846154,EN.ATM.GHGT.KT.CE,RF,GBR
27455.97075747509,115419.84872106812,0.23787910885091487,0.9434135295722946,1.2745328227029173,0.47058823529411764,EN.ATM.GHGT.KT.CE,ARIMA,GBR
0.5063368934071745,6.0583742811566434,0.08357636387405673,0.9930149914015912,1.2234192657518161,1.0,SP.DYN.LE00.IN,XGB,IDN
1.1743413604759836,6.0583742811566434,0.19383770397423886,0.9624269445179954,2.816113948667979,0.9038461538461539,SP.DYN.LE00.IN,RF,IDN
0.013654547247255108,6.0583742811566434,0.0022538302543843873,0.9999949202491845,0.025220365868527907,1.0,SP.DYN.LE00.IN,ARIMA,IDN
0.9498595816775557,13.040017222211455,0.07284189625605948,0.9946940581498215,1.174987534776968,1.0,SP.URB.TOTL.IN.ZS,XGB,IDN
2.3347862224498313,13.040017222211455,0.17904778672170152,0.96794189007006,2.759787933122797,0.9423076923076923,SP.URB.TOTL.IN.ZS,RF,IDN
0.0739199264825746,13.040017222211455,0.005668698531828973,0.9999678658569552,0.04649008425327602,1.0,SP.URB.TOTL.IN.ZS,ARIMA,IDN
0.9933024662151902,4.611078155618996,0.21541653224957066,0.9535957176335697,1.1847563776200674,0.6923076923076923,NV.AGR.TOTL.ZS,XGB,IDN
1.0343777410119566,4.611078155618996,0.22432448683427283,0.9496785246065401,1.2698300378953122,0.6923076923076923,NV.AGR.TOTL.ZS,RF,IDN
1.0333861696096038,4.611078155618996,0.2241094457161464,0.9497749563408017,1.0229856459950524,0.5384615384615384,NV.AGR.TOTL.ZS,ARIMA,IDN
24.079436807843198,218.36207847952716,0.11027297860283373,0.9878398701900589,1.0540155271303362,0.6538461538461539,EG.USE.PCAP.KG.OE,XGB,IDN
37.11940270313587,218.36207847952716,0.16999015104454618,0.9711033485478524,1.7583014030013862,0.6730769230769231,EG.USE.PCAP.KG.OE,RF,IDN
24.08136213864674,218.36207847952716,0.1102817957510169,0.987837925525931,1.035403624408731,0.5576923076923077,EG.USE.PCAP.KG.OE,ARIMA,IDN
0.8416744405290808,3.5888280382703597,0.2345262663893829,0.9449974303734562,1.0384528811945515,0.9038461538461539,FS.AST.PRVT.GD.ZS,XGB,IDN
1.1456615875099962,3.5888280382703597,0.3192300035813779,0.8980922048134334,1.4754293731230945,0.9230769230769231,FS.AST.PRVT.GD.ZS,RF,IDN
1.5412727666021349,3.5888280382703597,0.42946408971574834,0.8155605956446237,1.503859067563145,0.4807692307692308,FS.AST.PRVT.GD.ZS,ARIMA,IDN
4.515796728751444,4.7341952323153835,0.9538678713388999,0.09013608402739604,1.250544939334242,0.5576923076923077,NE.IMP.GNFS.ZS,XGB,IDN
3.6710482155582462,4.7341952323153835,0.7754323671528905,0.39870464397166505,1.0348507645430498,0.5384615384615384,NE.IMP.GNFS.ZS,RF,IDN
4.718516201183628,4.7341952323153835,0.9966881316966544,0.006612768135032865,1.3654658658373846,0.4807692307692308,NE.IMP.GNFS.ZS,ARIMA,IDN
52779134474.1847,335676175724.74384,0.15723229198566616,0.9752780063569342,1.0638221975120898,0.7307692307692307,NY.GDP.MKTP.CD,XGB,IDN
84009159336.62158,335676175724.74384,0.2502684593425228,0.9373656982583201,1.6600971771551642,0.7884615384615384,NY.GDP.MKTP.CD,RF,IDN
48077298446.62596,335676175724.74384,0.14322523289841574,0.9794865326611946,0.8893288087330665,0.7692307692307693,NY.GDP.MKTP.CD,ARIMA,IDN
6.007856773161402,7.592291371235967,0.7913100906430793,0.37382834044644153,1.2362905294763018,0.5384615384615384,NE.EXP.GNFS.ZS,XGB,IDN
5.018924335691994,7.592291371235967,0.6610552849310566,0.5630059102647196,1.010730382625916,0.5,NE.EXP.GNFS.ZS,RF,IDN
5.404732976854766,7.592291371235967,0.7118711219818368,0.49323950568832065,1.0859305666562233,0.5,NE.EXP.GNFS.ZS,ARIMA,IDN
4.615164397951501,3.198576186834433,1.4428808721042339,-1.0819052110842744,1.2708758303079406,0.46153846153846156,NY.GDP.MKTP.KD.ZG,XGB,IDN
3.852896809816696,3.198576186834433,1.2045662147037464,-0.4509797656057122,1.125481107738745,0.34615384615384615,NY.GDP.MKTP.KD.ZG,RF,IDN
3.4809881688447977,3.198576186834433,1.0882930296213649,-0.18438171832244898,0.8973978491682788,0.46153846153846156,NY.GDP.MKTP.KD.ZG,ARIMA,IDN
445953.77701739396,344502.7664208802,1.2944853292486211,-0.6756922676399109,1.5085621046522966,0.46153846153846156,EN.ATM.GHGT.KT.CE,XGB,IDN
366536.00517047016,344502.7664208802,1.063956638080148,-0.13200372771481073,1.1505987203231944,0.4230769230769231,EN.ATM.GHGT.KT.CE,RF,IDN
